Institution_Sector_at_Entry,Age_at_Entry,Starting_Enrollment_Intensity,Metric,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Private Nonprofit 4-Year,Ages 21-24,Full-Time,Retention Rate,29720.0,15869.0,12760.0,11963.0,11105.0,10592.0,10572.0,8672.0,11040.0,11595.0
Private Nonprofit 4-Year,Ages 21-24,Part-Time,Retention Rate,0.4669620497014062,0.4038813621384108,0.4219676017384433,0.4246931944960952,0.432902033271719,0.4259319286871961,0.4316939890710382,0.4345269909139497,0.4108108108108108,0.4297774366845741
Private Nonprofit 4-Year,Ages 21-24,Part-Time,Retention Rate,0.5234058948179542,0.4606371292566825,0.4812327143421572,0.4908888062476757,0.4927911275415896,0.4726094003241491,0.4776599164255866,0.4738107963655799,0.4549075391180654,0.4722435405474546
Private Nonprofit 4-Year,Ages 21-24,Part-Time,Retention Rate,5191.0,2731.0,2531.0,2689.0,2705.0,3085.0,3111.0,3742.0,3515.0,3909.0
Private Nonprofit 4-Year,Ages 21-24,Non-Credential,Retention Rate,,,0.1317034700315457,0.1381475667189952,0.1728271728271728,0.1535911602209944,0.1520395550061804,0.3234200743494423,0.1395348837209302,0.1824817518248175
Private Nonprofit 4-Year,Ages 21-24,Non-Credential,Retention Rate,,,0.1727129337539432,0.1703296703296703,0.2187812187812187,0.1856353591160221,0.176761433868974,0.3903345724907063,0.1843853820598006,0.2356621480709071
Private Nonprofit 4-Year,Ages 21-24,Non-Credential,Retention Rate,,,1268.0,1274.0,1001.0,905.0,809.0,269.0,602.0,959.0
Private Nonprofit 4-Year,Ages 21-24,Program Unknown,Retention Rate,,,0.1784018987341772,0.2200938232994527,0.2658417697787776,0.2683967294703164,0.2734584450402145,0.2794279427942794,0.1677270098322729,0.1222366710013004
Private Nonprofit 4-Year,Ages 21-24,Program Unknown,Retention Rate,,,0.2132120253164557,0.2658326817826427,0.30108736407949,0.303945965161749,0.3006032171581769,0.3157315731573157,0.2024291497975708,0.1521456436931079
Private Nonprofit 4-Year,Ages 21-24,Program Unknown,Retention Rate,,,2528.0,2558.0,2667.0,2813.0,2984.0,909.0,1729.0,2307.0
Private Nonprofit 4-Year,Age 25 or Older,Total,Retention Rate,0.6237746029333536,0.5191896634231935,0.4903319644079397,0.4794430290784503,0.4635567216614044,0.4615551317614424,0.445532966318436,0.4662893810436255,0.4476598953669227,0.4302176182445997
Private Nonprofit 4-Year,Age 25 or Older,Total,Retention Rate,0.6517212554145452,0.5516350295102888,0.5219028062970568,0.513528946674866,0.4946413483345933,0.4939320388349514,0.472668949672721,0.4920903703043536,0.4819720035820333,0.4628202039669156
Private Nonprofit 4-Year,Age 25 or Older,Total,Retention Rate,52636.0,31345.0,23376.0,22766.0,22487.0,23072.0,23069.0,22441.0,21217.0,24906.0
Private Nonprofit 4-Year,Age 25 or Older,Full-Time,Retention Rate,0.7076323481649887,0.5823489706378671,0.5849590937696665,0.5651304830649639,0.5187506996529722,0.5218494813506952,0.5018922528940338,0.5503570549125831,0.5130782271736498,0.5064285714285715
Private Nonprofit 4-Year,Age 25 or Older,Full-Time,Retention Rate,0.731373822669698,0.6129767127910901,0.6139081183134046,0.5983342587451416,0.5506548751819098,0.5553961597881263,0.5333926981300089,0.5824919970450628,0.5509808670380237,0.545
Private Nonprofit 4-Year,Age 25 or Older,Full-Time,Retention Rate,30790.0,11852.0,9534.0,9005.0,8933.0,9062.0,8984.0,8122.0,8258.0,9800.0
Private Nonprofit 4-Year,Age 25 or Older,Part-Time,Retention Rate,0.5056076905470359,0.4871031746031746,0.5266099918481425,0.5257136117008728,0.5223016264169542,0.5028055891737265,0.4910642222990891,0.4624078153433579,0.4548550087873462,0.4259174521826668
Private Nonprofit 4-Year,Age 25 or Older,Part-Time,Retention Rate,0.5394369420920119,0.5224867724867724,0.5577035052987074,0.556970983722576,0.5500246426811237,0.5309715040158434,0.5150466966447595,0.4813715161383009,0.4852811950790861,0.4540129953326622
Private Nonprofit 4-Year,Age 25 or Older,Part-Time,Retention Rate,21845.0,9072.0,8587.0,8478.0,8116.0,9089.0,8673.0,10441.0,9104.0,10927.0
Private Nonprofit 4-Year,Age 25 or Older,Non-Credential,Retention Rate,,,0.2278637770897832,0.2032218091697645,0.2216104611149346,0.2353383458646616,0.2322001282873637,0.2393493415956623,0.2320855614973262,0.2351129363449692
Private Nonprofit 4-Year,Age 25 or Older,Non-Credential,Retention Rate,,,0.2656346749226006,0.2379182156133829,0.2525808671713695,0.2774436090225564,0.2604233483001924,0.2633617350890782,0.2641711229946524,0.2720739219712526
Private Nonprofit 4-Year,Age 25 or Older,Non-Credential,Retention Rate,,,1615.0,1614.0,1453.0,1330.0,1559.0,1291.0,935.0,974.0
Private Nonprofit 4-Year,Age 25 or Older,Program Unknown,Retention Rate,,,0.2733516483516483,0.2837285363859362,0.3084065244667503,0.2887774993038151,0.2979496496236699,0.3312717433320448,0.3092465753424657,0.2711388455538221
Private Nonprofit 4-Year,Age 25 or Older,Program Unknown,Retention Rate,,,0.3101648351648352,0.3262469337694194,0.3445420326223337,0.3252575884154831,0.3215676096548144,0.3656745264785466,0.3462328767123288,0.2995319812792512
Private Nonprofit 4-Year,Age 25 or Older,Program Unknown,Retention Rate,,,3640.0,3669.0,3985.0,3591.0,3853.0,2587.0,2920.0,3205.0
Private Nonprofit 4-Year,Age Missing,Total,Retention Rate,0.2689144736842105,0.1650485436893204,0.0497512437810945,0.1523341523341523,0.0782608695652174,0.1316239316239316,0.2466367713004484,0.1377245508982036,0.1355140186915887,0.0668058455114822
Private Nonprofit 4-Year,Age Missing,Total,Retention Rate,0.2689144736842105,0.1650485436893204,0.0497512437810945,0.1523341523341523,0.081159420289855,0.1316239316239316,0.2488789237668161,0.1377245508982036,0.1355140186915887,0.0668058455114822
Private Nonprofit 4-Year,Age Missing,Total,Retention Rate,1216.0,618.0,603.0,407.0,345.0,585.0,446.0,501.0,428.0,479.0
Private Nonprofit 4-Year,Age Missing,Full-Time,Retention Rate,408.0,109.0,39.0,40.0,49.0,47.0,91.0,63.0,38.0,20.0
Private Nonprofit 4-Year,Age Missing,Non-Credential,Retention Rate,,,65.0,84.0,45.0,57.0,57.0,76.0,162.0,256.0
Private Nonprofit 4-Year,Age Missing,Program Unknown,Retention Rate,,,0.0305676855895196,0.1235059760956175,0.056338028169014,0.1065759637188208,0.1089494163424124,0.2117647058823529,0.0862944162436548,0.0666666666666666
Private Nonprofit 4-Year,Age Missing,Program Unknown,Retention Rate,,,0.0305676855895196,0.1235059760956175,0.056338028169014,0.1065759637188208,0.11284046692607,0.2117647058823529,0.0862944162436548,0.0666666666666666
Private Nonprofit 4-Year,Age Missing,Program Unknown,Retention Rate,,,458.0,251.0,213.0,441.0,257.0,170.0,197.0,195.0
Private For-Profit 4-Year,Total,Total,Retention Rate,0.4282415688315067,0.4196517723414877,0.455704766092751,0.4453119808625158,0.4797724399494311,0.4506741246932799,0.4563489058832437,0.4280859384092549,0.4183382396567855,0.4435815234569016
Private For-Profit 4-Year,Total,Total,Retention Rate,0.4937396338092296,0.4811532700948577,0.5124649054561445,0.5079075021596119,0.5531921618204804,0.5150787578164164,0.5084929708992706,0.477293359093131,0.4714862737043883,0.501580349483
Private For-Profit 4-Year,Total,Total,Retention Rate,61498.0,64096.0,29563.0,30098.0,31640.0,37901.0,39621.0,42961.0,43821.0,44294.0
Private For-Profit 4-Year,Age 20 or Younger,Total,Retention Rate,0.4599843382928739,0.4605907560453015,0.5216631726065688,0.5021063417966526,0.5886262924667651,0.5570169202331864,0.5546783018214558,0.5190933092922918,0.5192720142165573,0.5335842842018585
Private For-Profit 4-Year,Age 20 or Younger,Total,Retention Rate,0.56938136256852,0.5632078359351087,0.6206615420451899,0.6094728452692701,0.7007221401608403,0.6599601876866202,0.6428423020984833,0.6022924850280121,0.6091672283840922,0.6299258910716387
Private For-Profit 4-Year,Age 20 or Younger,Total,Retention Rate,12770.0,13068.0,8586.0,8783.0,12186.0,14066.0,14439.0,15529.0,16319.0,17002.0
Private For-Profit 4-Year,Age 20 or Younger,Full-Time,Retention Rate,0.5041529843538729,0.5260008703220191,0.5520958083832336,0.5529792017987634,0.641956291518244,0.6049752094375107,0.6016108520559559,0.5558989415127868,0.5479732111385266,0.5580597416576965
Private For-Profit 4-Year,Age 20 or Younger,Full-Time,Retention Rate,0.606722039791385,0.6224978241949521,0.6453759148369926,0.654300168634064,0.7542119957639357,0.7085826637031971,0.6910555320050868,0.6398825620026269,0.6353894959464222,0.6557454251883746
Private For-Profit 4-Year,Age 20 or Younger,Full-Time,Retention Rate,10354.0,9192.0,7515.0,7116.0,10387.0,11698.0,11795.0,12943.0,14185.0,14864.0
Private For-Profit 4-Year,Age 20 or Younger,Part-Time,Retention Rate,0.2708074534161491,0.2608497030607583,0.3007360672975815,0.2857142857142857,0.2822085889570552,0.3240449438202247,0.3453587353060397,0.3375420875420875,0.3403490759753593,0.3602676273803397
Private For-Profit 4-Year,Age 20 or Younger,Part-Time,Retention Rate,0.4091097308488612,0.379168570123344,0.426919032597266,0.4027777777777778,0.3883435582822085,0.4121348314606741,0.4211593027969193,0.4086700336700337,0.4265913757700205,0.4338651569737519
Private For-Profit 4-Year,Age 20 or Younger,Part-Time,Retention Rate,2415.0,2189.0,951.0,1512.0,1630.0,2225.0,2467.0,2376.0,1948.0,1943.0
Private For-Profit 4-Year,Age 20 or Younger,Program Unknown,Retention Rate,,,0.3302752293577982,0.2408759124087591,0.22,0.2109375,0.3105590062111801,0.268041237113402,0.1931818181818181,0.3048780487804878
Private For-Profit 4-Year,Age 20 or Younger,Program Unknown,Retention Rate,,,0.5871559633027523,0.5328467153284672,0.3733333333333333,0.515625,0.5031055900621118,0.4484536082474227,0.5284090909090909,0.5670731707317073
Private For-Profit 4-Year,Age 20 or Younger,Program Unknown,Retention Rate,,,109.0,137.0,150.0,128.0,161.0,194.0,176.0,164.0
Private For-Profit 4-Year,Ages 21-24,Total,Retention Rate,0.3181774395530296,0.3683999679512859,0.341736125228705,0.343045843045843,0.3220174587778855,0.3178463602817846,0.3355828220858896,0.3170592433975732,0.3218477279566656,0.3350531107738999
Private For-Profit 4-Year,Ages 21-24,Total,Retention Rate,0.3843560350640593,0.4288117939267687,0.3962187436470827,0.4022921522921523,0.3862269641125121,0.3705132505870513,0.3820552147239264,0.3574589578872234,0.3635269334938308,0.3796661608497724
Private For-Profit 4-Year,Ages 21-24,Total,Retention Rate,10381.0,12481.0,4919.0,5148.0,5155.0,5962.0,6520.0,7005.0,6646.0,6590.0
Private For-Profit 4-Year,Ages 21-24,Full-Time,Retention Rate,0.3426033779848573,0.4448813559322034,0.3642280656079146,0.3791730474732006,0.3982502852795739,0.3568513119533528,0.3577783769210029,0.3353350948834975,0.3420365535248041,0.3615618661257606
Private For-Profit 4-Year,Ages 21-24,Full-Time,Retention Rate,0.4030285381479324,0.4964067796610169,0.4129133038271284,0.4373660030627871,0.4572080639026246,0.4034985422740524,0.4060393637098948,0.3730482824885899,0.3788274388796582,0.4028904665314402
Private For-Profit 4-Year,Ages 21-24,Full-Time,Retention Rate,6868.0,7375.0,3841.0,3265.0,2629.0,3430.0,3709.0,4163.0,4213.0,3944.0
Private For-Profit 4-Year,Ages 21-24,Part-Time,Retention Rate,0.270501138952164,0.2684404636459431,0.287221570926143,0.2856272838002436,0.2532438478747204,0.2726877985236647,0.3128225486304088,0.2969242902208202,0.2975632614807872,0.305020920502092
Private For-Profit 4-Year,Ages 21-24,Part-Time,Retention Rate,0.3476651480637813,0.333508956796628,0.3575615474794841,0.341047503045067,0.3194630872483222,0.3330438558402084,0.3549027391822151,0.3422712933753943,0.3491096532333645,0.3518828451882845
Private For-Profit 4-Year,Ages 21-24,Part-Time,Retention Rate,3512.0,3796.0,853.0,1642.0,2235.0,2303.0,2519.0,2536.0,2134.0,2390.0
Private For-Profit 4-Year,Ages 21-24,Program Unknown,Retention Rate,,,0.1728971962616822,0.2657657657657657,0.1654676258992805,0.1935483870967742,0.2563176895306859,0.2317880794701986,0.2190812720848056,0.205020920502092
Private For-Profit 4-Year,Ages 21-24,Program Unknown,Retention Rate,,,0.2710280373831775,0.3738738738738739,0.2661870503597122,0.2626728110599078,0.3212996389891697,0.2649006622516556,0.2614840989399293,0.2845188284518828
Private For-Profit 4-Year,Ages 21-24,Program Unknown,Retention Rate,,,214.0,222.0,278.0,217.0,277.0,302.0,283.0,239.0
Private For-Profit 4-Year,Age 25 or Older,Total,Retention Rate,0.4476260081960794,0.4222851060515589,0.4555140186915888,0.4470493628603241,0.4439082389145335,0.4112479015109121,0.422508038585209,0.3968269513270003,0.3701021533739389,0.4042512077294686
Private For-Profit 4-Year,Age 25 or Older,Total,Retention Rate,0.4983686147581634,0.4702354682104935,0.490404984423676,0.4863911913893356,0.4876905860959575,0.4492445439283716,0.4487674169346195,0.4232200568014886,0.3981583617092705,0.435024154589372
Private For-Profit 4-Year,Age 25 or Older,Total,Retention Rate,38311.0,38519.0,16050.0,16166.0,14298.0,17870.0,18660.0,20422.0,20851.0,20700.0
Private For-Profit 4-Year,Age 25 or Older,Full-Time,Retention Rate,0.4692173083041679,0.4433117509298801,0.463978362429309,0.4582925396514588,0.4805596830113918,0.4158045727201599,0.427455919395466,0.3974962008828425,0.3697314119477707,0.4024994613229907
Private For-Profit 4-Year,Age 25 or Older,Full-Time,Retention Rate,0.5141982182628062,0.4846397575423612,0.4933202196541267,0.4921676130800861,0.5141158989598811,0.4469268886377466,0.4511335012594458,0.4202909038280628,0.3946958933766322,0.4314443726208432
Private For-Profit 4-Year,Age 25 or Older,Full-Time,Retention Rate,25144.0,21777.0,12201.0,10214.0,8076.0,11503.0,11910.0,13819.0,14781.0,13923.0
Private For-Profit 4-Year,Age 25 or Older,Part-Time,Retention Rate,0.4063947748158274,0.4094396651941409,0.4675939627108612,0.4485687903970452,0.4265622218265978,0.4247422680412371,0.4298621017593913,0.4144574345463527,0.3849136411702503,0.4213649851632047
Private For-Profit 4-Year,Age 25 or Older,Part-Time,Retention Rate,0.4681400470874155,0.4603580562659846,0.5084344480615567,0.4897506925207756,0.4714260281288944,0.465807560137457,0.4593437945791726,0.4455787913716449,0.4189284455410645,0.4541621115102295
Private For-Profit 4-Year,Age 25 or Older,Part-Time,Retention Rate,13167.0,12903.0,3379.0,5415.0,5617.0,5820.0,6309.0,6073.0,5674.0,6403.0
Private For-Profit 4-Year,Age 25 or Older,Non-Credential,Retention Rate,,,53.0,57.0,41.0,59.0,53.0,24.0,23.0,32.0
Private For-Profit 4-Year,Age 25 or Older,Program Unknown,Retention Rate,,,0.1031175059952038,0.2041666666666666,0.0939716312056737,0.151639344262295,0.1623711340206185,0.1581027667984189,0.1608579088471849,0.1374269005847953
Private For-Profit 4-Year,Age 25 or Older,Program Unknown,Retention Rate,,,0.2541966426858513,0.3375,0.2712765957446808,0.3176229508196721,0.2164948453608247,0.225296442687747,0.2198391420911528,0.2017543859649122
Private For-Profit 4-Year,Age 25 or Older,Program Unknown,Retention Rate,,,417.0,480.0,564.0,488.0,388.0,506.0,373.0,342.0
PAB,Total,Total,Retention Rate,,,,,0.5741606327627373,0.5650727736630615,0.5459527715532186,0.5581699098962671,0.5480423267203038,0.5639954515530552
PAB,Total,Total,Retention Rate,,,,,0.6456186469019046,0.6423709029305732,0.6106214841303932,0.6387711062315439,0.6320148918095048,0.6423544197737746
PAB,Total,Total,Retention Rate,,,,,128579.0,193614.0,193231.0,158484.0,160088.0,167090.0
PAB,Age 20 or Younger,Total,Retention Rate,,,,,0.5989455253683775,0.5949118348311369,0.5748758444522244,0.5805605210866713,0.577216333460541,0.590382271468144
PAB,Age 20 or Younger,Total,Retention Rate,,,,,0.6823591902579135,0.6846621426887102,0.648882924235941,0.671827409220288,0.6746002694725037,0.6796823638042475
PAB,Age 20 or Younger,Total,Retention Rate,,,,,101662.0,152668.0,154242.0,130343.0,128399.0,135375.0
PAB,Age 20 or Younger,Full-Time,Retention Rate,,,,,0.6409251332882782,0.6441085819023337,0.6325915577287696,0.6291695501730104,0.631406894196287,0.640482465031421
PAB,Age 20 or Younger,Full-Time,Retention Rate,,,,,0.7275812870766689,0.7357642408789768,0.7076938429298473,0.7187312572087659,0.731245883242663,0.7289231254364034
PAB,Age 20 or Younger,Full-Time,Retention Rate,,,,,66585.0,97659.0,100210.0,86700.0,81982.0,88794.0
PAB,Age 20 or Younger,Part-Time,Retention Rate,,,,,0.5266512528900831,0.5175046851947844,0.4727656037785571,0.4928107901768673,0.4912118408880666,0.5079590340358098
PAB,Age 20 or Younger,Part-Time,Retention Rate,,,,,0.5912328938324064,0.5898560548666215,0.5327076280634895,0.5707596386308691,0.5674707654356128,0.5816835781357175
PAB,Age 20 or Younger,Part-Time,Retention Rate,,,,,32006.0,50158.0,49331.0,39295.0,42159.0,42279.0
PAB,Age 20 or Younger,Non-Credential,Retention Rate,,,,,0.4345898004434589,0.4688372093023256,0.4343845371312309,0.4198564593301435,0.4730656219392752,0.5135722041259501
PAB,Age 20 or Younger,Non-Credential,Retention Rate,,,,,0.7117516629711752,0.6865116279069767,0.6286876907426246,0.6901913875598086,0.6944172380019589,0.7035830618892508
PAB,Age 20 or Younger,Non-Credential,Retention Rate,,,,,902.0,1075.0,983.0,836.0,1021.0,921.0
PAB,Age 20 or Younger,Program Unknown,Retention Rate,,,,,0.4453665283540802,0.3866525423728814,0.4112426035502958,0.400626423690205,0.3577386468952734,0.326234841762792
PAB,Age 20 or Younger,Program Unknown,Retention Rate,,,,,0.6265560165975104,0.621822033898305,0.6105433028509951,0.640375854214123,0.6289774482545567,0.6054421768707483
PAB,Age 20 or Younger,Program Unknown,Retention Rate,,,,,2169.0,3776.0,3718.0,3512.0,3237.0,3381.0
PAB,Ages 21-24,Total,Retention Rate,,,,,0.4692609847446789,0.4547317436661699,0.4343240651965484,0.4524382633502719,0.4510718376697758,0.4755402980416634
PAB,Ages 21-24,Total,Retention Rate,,,,,0.5026034530008221,0.4923621460506706,0.4696069031639501,0.4886333244182936,0.4904270986745213,0.5118982601232738
PAB,Ages 21-24,Total,Retention Rate,,,,,10947.0,16104.0,15645.0,11217.0,12222.0,12817.0
PAB,Ages 21-24,Full-Time,Retention Rate,,,,,0.5254549171948477,0.5204240282685513,0.5063236562230526,0.5198706978513026,0.5141191473856804,0.5351228865260589
PAB,Ages 21-24,Full-Time,Retention Rate,,,,,0.5673686362707013,0.5657950530035336,0.5464213854555907,0.558471192241871,0.5560211331754418,0.5792225902039393
PAB,Ages 21-24,Full-Time,Retention Rate,,,,,4891.0,7075.0,6958.0,5259.0,5489.0,5737.0
PAB,Ages 21-24,Part-Time,Retention Rate,,,,,0.434401789042117,0.4132262517254361,0.3863874345549738,0.4085917934887305,0.4071754950076155,0.4255694578119987
PAB,Ages 21-24,Part-Time,Retention Rate,,,,,0.4590011181513231,0.4437194127243067,0.4174083769633507,0.441340782122905,0.4454222372651887,0.4565287135065768
PAB,Ages 21-24,Part-Time,Retention Rate,,,,,5366.0,7969.0,7640.0,5191.0,5909.0,6234.0
PAB,Ages 21-24,Non-Credential,Retention Rate,,,,,0.3911111111111111,0.4246575342465753,0.3565573770491803,0.3424657534246575,0.4741379310344827,0.6158940397350994
PAB,Ages 21-24,Non-Credential,Retention Rate,,,,,0.4533333333333333,0.4611872146118721,0.3811475409836065,0.3904109589041096,0.4913793103448275,0.6490066225165563
PAB,Ages 21-24,Non-Credential,Retention Rate,,,,,225.0,219.0,244.0,146.0,116.0,151.0
PAB,Ages 21-24,Program Unknown,Retention Rate,,,,,0.3182795698924731,0.3032104637336504,0.2901618929016189,0.2737520128824476,0.3248587570621469,0.4014388489208633
PAB,Ages 21-24,Program Unknown,Retention Rate,,,,,0.3483870967741935,0.3436385255648038,0.3275217932752179,0.3156199677938808,0.3573446327683616,0.4230215827338129
PAB,Ages 21-24,Program Unknown,Retention Rate,,,,,465.0,841.0,803.0,621.0,708.0,695.0
PAB,Age 25 or Older,Total,Retention Rate,,,,,0.4884668421712423,0.4537025839480791,0.4308439743755105,0.4566994431939343,0.4170569766843378,0.4347849148676603
PAB,Age 25 or Older,Total,Retention Rate,,,,,0.5099661526889808,0.4802273551820051,0.4535448643535835,0.4846582158512024,0.4406299861032477,0.4633214872964515
PAB,Age 25 or Older,Total,Retention Rate,,,,,15954.0,24807.0,23259.0,16882.0,19429.0,18853.0
PAB,Age 25 or Older,Full-Time,Retention Rate,,,,,0.5786784140969163,0.548720999405116,0.5365789818086638,0.5497921862011638,0.4928931682714351,0.5045227698066126
PAB,Age 25 or Older,Full-Time,Retention Rate,,,,,0.6026431718061674,0.578108268887567,0.5627535662871352,0.5803823773898587,0.5185694635488308,0.5369619463505927
PAB,Age 25 or Older,Full-Time,Retention Rate,,,,,5675.0,8405.0,7641.0,6015.0,6543.0,6412.0
PAB,Age 25 or Older,Part-Time,Retention Rate,,,,,0.4929245283018867,0.4576339573918657,0.4305376344086021,0.4556705938355349,0.4079411764705882,0.4190436676693289
PAB,Age 25 or Older,Part-Time,Retention Rate,,,,,0.5138888888888888,0.4833763718528082,0.4520430107526881,0.4814947042722837,0.4300980392156863,0.4475676797012758
PAB,Age 25 or Older,Part-Time,Retention Rate,,,,,7632.0,12392.0,11625.0,8403.0,10200.0,9641.0
PAB,Age 25 or Older,Non-Credential,Retention Rate,,,,,0.3787661406025825,0.4070121951219512,0.3394160583941605,0.3029661016949153,0.4431372549019607,0.501432664756447
PAB,Age 25 or Older,Non-Credential,Retention Rate,,,,,0.4117647058823529,0.4451219512195122,0.3588807785888078,0.3495762711864407,0.4862745098039215,0.5300859598853869
PAB,Age 25 or Older,Non-Credential,Retention Rate,,,,,697.0,656.0,822.0,472.0,255.0,349.0
PAB,Age 25 or Older,Program Unknown,Retention Rate,,,,,0.2476923076923076,0.2101967799642218,0.2008830022075055,0.2163654618473895,0.2484574249280131,0.3047735618115055
PAB,Age 25 or Older,Program Unknown,Retention Rate,,,,,0.26,0.2301729278473464,0.2204351939451277,0.2409638554216867,0.2702591526120937,0.3231334149326805
PAB,Age 25 or Older,Program Unknown,Retention Rate,,,,,1950.0,3354.0,3171.0,1992.0,2431.0,2451.0
PAB,Age Missing,Total,Retention Rate,,,,,16.0,35.0,85.0,42.0,38.0,45.0
Public 2-Year,Total,Total,Retention Rate,0.5131873084713365,0.5180807706912367,0.5317992256492098,0.5339839077250352,0.5307851739757429,0.5364581954847418,0.5158829525251271,0.5237623019149701,0.533691712958106,0.5496385495216383
Public 2-Year,Total,Total,Retention Rate,0.5986337546586831,0.6017017646051709,0.6181661726935423,0.6177667875612801,0.6137152724809772,0.6194662061420921,0.5850975153201597,0.6141600588937923,0.6162752865465546,0.6258932340887097
Public 2-Year,Total,Total,Retention Rate,1104926.0,1045503.0,991282.0,995633.0,983298.0,906792.0,893757.0,759333.0,753019.0,769815.0
Public 2-Year,Age 20 or Younger,Total,Retention Rate,0.5555798715425256,0.5600077624891007,0.5681588964440251,0.5680559011029874,0.5581736244838617,0.5642575795281942,0.5445710023096013,0.5465344958905044,0.5638244542678759,0.57947059547749
Public 2-Year,Age 20 or Younger,Total,Retention Rate,0.6605886770952035,0.6618279598477276,0.6705585559206603,0.6674183995313039,0.6552880340960286,0.6620312763699502,0.6255375919895566,0.650169138102113,0.6605633113403245,0.6676620018877991
Public 2-Year,Age 20 or Younger,Total,Retention Rate,772240.0,752336.0,737688.0,747606.0,752463.0,699186.0,697090.0,615769.0,592461.0,609175.0
Public 2-Year,Age 20 or Younger,Full-Time,Retention Rate,0.6065525556174501,0.6094868735083532,0.6211467639637182,0.6223967181867153,0.6111983634152431,0.619487096416666,0.606249594243387,0.6041454974213463,0.6208326326542394,0.6389748738796102
Public 2-Year,Age 20 or Younger,Full-Time,Retention Rate,0.7125305306787062,0.7113906310706555,0.723387523017118,0.7210355115402146,0.7065181498216025,0.712263306420673,0.6820522593575329,0.702031288943423,0.7147729925230221,0.7240314443845814
Public 2-Year,Age 20 or Younger,Full-Time,Retention Rate,513418.0,432408.0,469216.0,482660.0,496644.0,469172.0,477503.0,417272.0,398423.0,408340.0
Public 2-Year,Age 20 or Younger,Part-Time,Retention Rate,0.4544600866396417,0.4707554038109106,0.4773149640642481,0.4724182432246904,0.4603274880966206,0.4627948341195576,0.4180916363789376,0.434855257363808,0.4571174693442331,0.4677654092750659
Public 2-Year,Age 20 or Younger,Part-Time,Retention Rate,0.5574808809265264,0.5493334672256671,0.5567813323725181,0.5548111333827581,0.5391894088955986,0.5424174464465239,0.4855749759363774,0.5234562092449495,0.5369527871571589,0.5425683155298071
Public 2-Year,Age 20 or Younger,Part-Time,Retention Rate,258773.0,199165.0,210932.0,218514.0,215275.0,193965.0,190121.0,165777.0,168810.0,177961.0
Public 2-Year,Age 20 or Younger,Non-Credential,Retention Rate,,,0.5032258064516129,0.5030750832835056,0.4859456884230586,0.4358210930263332,0.4082326283987915,0.432426948051948,0.4474770642201834,0.4635095250872015
Public 2-Year,Age 20 or Younger,Non-Credential,Retention Rate,,,0.646041055718475,0.6475185786281712,0.6586205071197925,0.6531030832340876,0.6303814199395771,0.6130952380952381,0.6319954128440367,0.6316071907700563
Public 2-Year,Age 20 or Younger,Non-Credential,Retention Rate,,,23870.0,23414.0,18891.0,15114.0,10592.0,14784.0,8720.0,7454.0
Public 2-Year,Age 20 or Younger,Program Unknown,Retention Rate,,,0.4448767448767449,0.4025979668085845,0.377776751489401,0.3593026032959159,0.3346932287803327,0.3325156110615522,0.340562151684032,0.3489623865110246
Public 2-Year,Age 20 or Younger,Program Unknown,Retention Rate,,,0.6645084645084645,0.6323746633069771,0.6315983928324019,0.6509672796751851,0.6028928684963442,0.645350133809099,0.6313302641143688,0.6360570687418936
Public 2-Year,Age 20 or Younger,Program Unknown,Retention Rate,,,33670.0,23018.0,21653.0,20935.0,18874.0,17936.0,16508.0,15420.0
Public 2-Year,Ages 21-24,Total,Retention Rate,0.4027887190798802,0.4018088841398259,0.419739766523531,0.4309054438788715,0.4302859886153213,0.4398354473774425,0.4120274300163535,0.4267369784438893,0.4392572944297082,0.4551373412801244
Public 2-Year,Ages 21-24,Total,Retention Rate,0.4561122490065297,0.4496832544649672,0.4715059448028828,0.4787874212751272,0.4773563770203232,0.484006223464571,0.4480465045968639,0.4684429641965029,0.4782921194489604,0.4950602487691111
Public 2-Year,Ages 21-24,Total,Retention Rate,114246.0,104816.0,92686.0,92728.0,87486.0,75842.0,72767.0,54045.0,58435.0,61744.0
Public 2-Year,Ages 21-24,Full-Time,Retention Rate,0.4552380579329795,0.4655398832684825,0.4900525185625954,0.507532506727698,0.5086197750901761,0.5166797844644911,0.491583016397531,0.4967539095994447,0.5098820404655886,0.5310378093577233
Public 2-Year,Ages 21-24,Full-Time,Retention Rate,0.5152274819326661,0.519795719844358,0.54660699040178,0.5609768365986771,0.5595162316995544,0.5677786522976327,0.5325144959162043,0.5429341390714957,0.5531208499335989,0.5747467626433157
Public 2-Year,Ages 21-24,Full-Time,Retention Rate,51059.0,41120.0,38653.0,39761.0,37704.0,33034.0,32078.0,24491.0,25602.0,26951.0
Public 2-Year,Ages 21-24,Part-Time,Retention Rate,0.360379897111199,0.3661373864311794,0.3809513150531617,0.3819773406972429,0.3827775471611088,0.3929164798649753,0.3606028281502147,0.3803126897389192,0.3925985789810418,0.406762360446571
Public 2-Year,Ages 21-24,Part-Time,Retention Rate,0.4082469331222794,0.4050904305001274,0.424129826524902,0.4222750987797157,0.4241732392417324,0.4290724966375696,0.3913459697491863,0.4168564055859138,0.4276862982792874,0.4427113237639553
Public 2-Year,Ages 21-24,Part-Time,Retention Rate,63175.0,47108.0,44675.0,45809.0,43362.0,37919.0,36561.0,26352.0,29697.0,31350.0
